DATE OCC,AREA NAME,Crm Cd Desc,LAT,LON,Cluster
05/01/2020 12:00:00 AM,West LA,THEFT PLAIN - PETTY ($950 & UNDER),34.0329,-118.381,0
04/21/2020 12:00:00 AM,Van Nuys,THEFT PLAIN - PETTY ($950 & UNDER),34.1703,-118.4279,0
06/02/2020 12:00:00 AM,Hollywood,OTHER MISCELLANEOUS CRIME,34.103,-118.3225,0
05/05/2020 12:00:00 AM,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0561,-118.2375,0
06/21/2020 12:00:00 AM,West Valley,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.2085,-118.4771,0
08/22/2020 12:00:00 AM,Wilshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0405,-118.336,0
04/30/2020 12:00:00 AM,77th Street,INTIMATE PARTNER - AGGRAVATED ASSAULT,33.9745,-118.3309,0
04/05/2020 12:00:00 AM,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0342,-118.2636,0
10/13/2020 12:00:00 AM,Harbor,THEFT OF IDENTITY,33.7342,-118.2836,0
10/13/2020 12:00:00 AM,Hollenbeck,ROBBERY,34.0575,-118.2093,0
07/08/2020 12:00:00 AM,West Valley,BATTERY - SIMPLE ASSAULT,34.212,-118.5328,0
01/09/2020 12:00:00 AM,West Valley,TRESPASSING,34.1757,-118.4846,0
07/19/2020 12:00:00 AM,Southwest,BATTERY - SIMPLE ASSAULT,34.0326,-118.3296,0
02/29/2020 12:00:00 AM,Van Nuys,BURGLARY FROM VEHICLE,34.2031,-118.4313,0
01/15/2020 12:00:00 AM,Central,INTIMATE PARTNER - SIMPLE ASSAULT,34.0446,-118.245,0
01/10/2020 12:00:00 AM,Van Nuys,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.1886,-118.4268,0
03/17/2020 12:00:00 AM,Central,BURGLARY,34.0495,-118.2529,0
12/04/2020 12:00:00 AM,Southwest,BIKE - STOLEN,34.0309,-118.2888,0
03/12/2020 12:00:00 AM,Northeast,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.1153,-118.221,0
03/19/2020 12:00:00 AM,Hollenbeck,THEFT OF IDENTITY,34.0527,-118.1969,0
08/28/2020 12:00:00 AM,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0341,-118.2816,0
01/14/2020 12:00:00 AM,Southwest,ROBBERY,34.006,-118.3315,0
10/17/2020 12:00:00 AM,77th Street,SHOPLIFTING - PETTY THEFT ($950 & UNDER),33.9883,-118.2915,0
02/28/2020 12:00:00 AM,Hollywood,BURGLARY,34.1059,-118.3668,0
08/13/2020 12:00:00 AM,77th Street,BATTERY - SIMPLE ASSAULT,33.9661,-118.2849,0
08/10/2020 12:00:00 AM,West Valley,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",34.1722,-118.502,0
03/01/2020 12:00:00 AM,Northeast,BATTERY - SIMPLE ASSAULT,34.1538,-118.3119,0
07/07/2020 12:00:00 AM,Northeast,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.1218,-118.2251,0
05/29/2020 12:00:00 AM,Central,BURGLARY,34.0444,-118.2541,0
12/10/2020 12:00:00 AM,Van Nuys,DOCUMENT FORGERY / STOLEN FELONY,34.1721,-118.4537,0
03/21/2020 12:00:00 AM,Van Nuys,BURGLARY FROM VEHICLE,34.2048,-118.4531,0
10/21/2020 12:00:00 AM,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.11,-118.3717,0
11/11/2020 12:00:00 AM,Wilshire,VEHICLE - STOLEN,34.0392,-118.3201,0
06/03/2020 12:00:00 AM,West Valley,BURGLARY FROM VEHICLE,34.1715,-118.5607,0
07/17/2020 12:00:00 AM,West Valley,BURGLARY,34.1615,-118.5142,0
06/24/2020 12:00:00 AM,Central,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",34.0437,-118.2582,0
10/27/2020 12:00:00 AM,Central,ARSON,34.0354,-118.2588,0
12/01/2020 12:00:00 AM,West Valley,BATTERY - SIMPLE ASSAULT,34.1861,-118.5431,0
08/14/2020 12:00:00 AM,Rampart,BURGLARY FROM VEHICLE,34.0609,-118.2586,0
03/03/2020 12:00:00 AM,Northeast,VEHICLE - STOLEN,34.0907,-118.2121,0
02/01/2020 12:00:00 AM,Hollywood,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.1036,-118.3049,0
02/20/2020 12:00:00 AM,West LA,THEFT OF IDENTITY,34.0451,-118.5337,0
10/18/2020 12:00:00 AM,77th Street,BATTERY POLICE (SIMPLE),33.9783,-118.2838,0
03/04/2020 12:00:00 AM,Newton,BATTERY - SIMPLE ASSAULT,34.0011,-118.2696,0
01/04/2020 12:00:00 AM,Harbor,ROBBERY,33.7796,-118.2689,0
01/21/2020 12:00:00 AM,West Valley,ATTEMPTED ROBBERY,34.1769,-118.5384,0
09/18/2020 12:00:00 AM,Hollywood,BURGLARY,34.1034,-118.349,0
09/13/2020 12:00:00 AM,Van Nuys,VEHICLE - STOLEN,34.1576,-118.4062,0
01/21/2020 12:00:00 AM,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER),34.0512,-118.2176,0
05/20/2020 12:00:00 AM,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.9642,-118.2783,0
06/20/2020 12:00:00 AM,West Valley,DOCUMENT FORGERY / STOLEN FELONY,34.1725,-118.563,0
05/01/2020 12:00:00 AM,Hollywood,BURGLARY,34.0944,-118.3415,0
06/29/2020 12:00:00 AM,Harbor,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",33.747,-118.3069,0
01/20/2020 12:00:00 AM,Southwest,ORAL COPULATION,34.0328,-118.2864,0
06/15/2020 12:00:00 AM,Northeast,VEHICLE - STOLEN,34.0867,-118.2127,0
01/05/2020 12:00:00 AM,Northeast,BURGLARY FROM VEHICLE,34.1115,-118.2188,0
03/11/2020 12:00:00 AM,Wilshire,VEHICLE - STOLEN,34.0361,-118.3392,0
08/03/2020 12:00:00 AM,Hollywood,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.1016,-118.3489,0
10/30/2020 12:00:00 AM,Southwest,BATTERY - SIMPLE ASSAULT,34.0171,-118.3531,0
01/24/2020 12:00:00 AM,Hollenbeck,INTIMATE PARTNER - SIMPLE ASSAULT,34.0515,-118.2156,0
09/18/2020 12:00:00 AM,Southwest,BURGLARY FROM VEHICLE,34.0263,-118.2808,0
07/14/2020 12:00:00 AM,Southwest,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33.995,-118.3258,0
08/15/2020 12:00:00 AM,Wilshire,BATTERY - SIMPLE ASSAULT,34.0433,-118.3578,0
08/21/2020 12:00:00 AM,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.1993,-118.5335,0
10/28/2020 12:00:00 AM,Central,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,34.0421,-118.2614,0
01/07/2020 12:00:00 AM,Wilshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0735,-118.3777,0
05/16/2020 12:00:00 AM,Southwest,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.0155,-118.2931,0
11/24/2020 12:00:00 AM,Van Nuys,BATTERY - SIMPLE ASSAULT,34.2048,-118.4531,0
04/17/2020 12:00:00 AM,Rampart,BURGLARY,34.0535,-118.2609,0
01/27/2020 12:00:00 AM,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33.9619,-118.2739,0
11/15/2020 12:00:00 AM,Hollywood,THEFT OF IDENTITY,34.1015,-118.3434,0
09/06/2020 12:00:00 AM,77th Street,VEHICLE - STOLEN,33.9679,-118.2739,0
11/09/2020 12:00:00 AM,Northeast,THEFT FROM MOTOR VEHICLE - ATTEMPT,34.1313,-118.1935,0
07/31/2020 12:00:00 AM,Van Nuys,INTIMATE PARTNER - SIMPLE ASSAULT,34.1739,-118.4367,0
02/28/2020 12:00:00 AM,Hollywood,OTHER ASSAULT,34.0907,-118.3299,0
04/26/2020 12:00:00 AM,Hollywood,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0889,-118.3277,0
06/19/2020 12:00:00 AM,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0486,-118.2041,0
04/16/2020 12:00:00 AM,Newton,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0111,-118.2618,0
07/10/2020 12:00:00 AM,Northeast,THEFT PLAIN - PETTY ($950 & UNDER),34.1202,-118.2289,0
04/24/2020 12:00:00 AM,Northeast,INTIMATE PARTNER - SIMPLE ASSAULT,34.1076,-118.1889,0
11/06/2020 12:00:00 AM,Hollenbeck,ROBBERY,34.0867,-118.1768,0
08/15/2020 12:00:00 AM,Hollenbeck,VEHICLE - STOLEN,34.0765,-118.2118,0
02/04/2020 12:00:00 AM,Southwest,KIDNAPPING,34.014,-118.2827,0
06/29/2020 12:00:00 AM,Van Nuys,BATTERY - SIMPLE ASSAULT,34.1518,-118.462,0
04/21/2020 12:00:00 AM,Hollenbeck,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0406,-118.2117,0
08/08/2020 12:00:00 AM,Harbor,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.746,-118.2797,0
06/14/2020 12:00:00 AM,Van Nuys,INTIMATE PARTNER - SIMPLE ASSAULT,34.194,-118.4531,0
06/18/2020 12:00:00 AM,77th Street,BURGLARY FROM VEHICLE,33.9711,-118.2696,0
07/15/2020 12:00:00 AM,West LA,INTIMATE PARTNER - SIMPLE ASSAULT,34.0542,-118.3785,0
10/28/2020 12:00:00 AM,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT,34.0158,-118.3524,0
09/09/2020 12:00:00 AM,Harbor,VEHICLE - STOLEN,33.795,-118.2588,0
11/14/2020 12:00:00 AM,Harbor,VIOLATION OF RESTRAINING ORDER,33.741,-118.2838,0
05/14/2020 12:00:00 AM,West LA,BURGLARY FROM VEHICLE,34.0526,-118.4607,0
05/15/2020 12:00:00 AM,Hollywood,THEFT OF IDENTITY,34.0853,-118.3222,0
09/12/2020 12:00:00 AM,Harbor,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),33.7895,-118.2934,0
04/12/2020 12:00:00 AM,Newton,BURGLARY FROM VEHICLE,33.9832,-118.2652,0
02/11/2020 12:00:00 AM,Harbor,VEHICLE - STOLEN,33.7426,-118.3195,0
02/27/2020 12:00:00 AM,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER),34.0468,-118.2078,0
06/30/2020 12:00:00 AM,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0438,-118.2441,0
11/15/2020 12:00:00 AM,Van Nuys,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.1975,-118.4684,0
07/10/2020 12:00:00 AM,Van Nuys,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.1522,-118.4214,0
10/15/2020 12:00:00 AM,77th Street,BATTERY - SIMPLE ASSAULT,33.9846,-118.2915,0
10/13/2020 12:00:00 AM,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0982,-118.2898,0
01/24/2020 12:00:00 AM,Wilshire,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0708,-118.3563,0
10/13/2020 12:00:00 AM,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0889,-118.3277,0
03/13/2020 12:00:00 AM,Southwest,VEHICLE - STOLEN,34.0046,-118.2827,0
04/01/2020 12:00:00 AM,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,34.0692,-118.2792,0
11/02/2020 12:00:00 AM,Hollywood,BURGLARY FROM VEHICLE,34.098,-118.342,0
05/04/2020 12:00:00 AM,Rampart,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.0579,-118.2711,0
07/05/2020 12:00:00 AM,Van Nuys,BURGLARY,34.1548,-118.4487,0
06/14/2020 12:00:00 AM,West LA,SHOPLIFTING - PETTY THEFT ($950 & UNDER),34.0552,-118.3979,0
04/21/2020 12:00:00 AM,West LA,BURGLARY FROM VEHICLE,34.0503,-118.4617,0
09/04/2020 12:00:00 AM,Wilshire,BRANDISH WEAPON,34.0665,-118.3662,0
11/27/2020 12:00:00 AM,77th Street,"THEFT, PERSON",33.9933,-118.3089,0
12/16/2020 12:00:00 AM,Northeast,VEHICLE - STOLEN,34.1219,-118.2288,0
09/17/2020 12:00:00 AM,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,34.0747,-118.2686,0
04/19/2020 12:00:00 AM,Newton,BURGLARY,34.0248,-118.2715,0
10/28/2020 12:00:00 AM,Central,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,34.0421,-118.2614,0
09/02/2020 12:00:00 AM,Southwest,FAILURE TO YIELD,34.0037,-118.2948,0
04/16/2020 12:00:00 AM,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT,33.7242,-118.2869,0
12/02/2020 12:00:00 AM,Harbor,VIOLATION OF RESTRAINING ORDER,33.7333,-118.2906,0
05/20/2020 12:00:00 AM,Rampart,BURGLARY,34.088,-118.296,0
04/27/2020 12:00:00 AM,Van Nuys,BURGLARY,34.1938,-118.4702,0
08/21/2020 12:00:00 AM,West Valley,VEHICLE - STOLEN,34.2138,-118.5273,0
08/31/2020 12:00:00 AM,Southwest,BRANDISH WEAPON,34.0173,-118.2935,0
02/23/2020 12:00:00 AM,Southwest,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",34.0312,-118.3351,0
07/20/2020 12:00:00 AM,Harbor,BATTERY - SIMPLE ASSAULT,33.7968,-118.3076,0
12/15/2020 12:00:00 AM,Harbor,BATTERY - SIMPLE ASSAULT,33.7424,-118.2879,0
04/16/2020 12:00:00 AM,Hollywood,ROBBERY,34.0981,-118.3615,0
03/01/2020 12:00:00 AM,Northeast,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.103,-118.2462,0
07/07/2020 12:00:00 AM,Rampart,BURGLARY FROM VEHICLE,34.0629,-118.2741,0
06/07/2020 12:00:00 AM,Hollywood,VEHICLE - STOLEN,34.1052,-118.3194,0
01/11/2020 12:00:00 AM,Northeast,BATTERY - SIMPLE ASSAULT,34.0828,-118.2365,0
11/10/2020 12:00:00 AM,Van Nuys,INTIMATE PARTNER - AGGRAVATED ASSAULT,34.203,-118.4458,0
09/10/2020 12:00:00 AM,Southwest,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0282,-118.3623,0
04/28/2020 12:00:00 AM,77th Street,BURGLARY FROM VEHICLE,33.9782,-118.3197,0
05/30/2020 12:00:00 AM,Harbor,BRANDISH WEAPON,33.7809,-118.2649,0
09/08/2020 12:00:00 AM,77th Street,CRIMINAL THREATS - NO WEAPON DISPLAYED,33.9806,-118.3301,0
05/29/2020 12:00:00 AM,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.046,-118.2509,0
02/20/2020 12:00:00 AM,Wilshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),34.0761,-118.3563,0
01/23/2020 12:00:00 AM,Hollywood,ROBBERY,34.098,-118.3223,0
11/16/2020 12:00:00 AM,Van Nuys,VEHICLE - STOLEN,34.1632,-118.4301,0
01/10/2020 12:00:00 AM,Van Nuys,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.138,-118.4376,0
04/12/2020 12:00:00 AM,Harbor,BATTERY - SIMPLE ASSAULT,33.7406,-118.2902,0
07/24/2020 12:00:00 AM,Hollywood,THEFT FROM MOTOR VEHICLE - ATTEMPT,34.0962,-118.349,0
09/13/2020 12:00:00 AM,Southwest,ROBBERY,34.017,-118.3477,0
05/20/2020 12:00:00 AM,77th Street,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",33.9923,-118.287,0
10/25/2020 12:00:00 AM,77th Street,ROBBERY,33.9619,-118.2673,0
12/04/2020 12:00:00 AM,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0584,-118.2708,0
06/15/2020 12:00:00 AM,Rampart,ATTEMPTED ROBBERY,34.0777,-118.2961,0
09/08/2020 12:00:00 AM,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.0358,-118.3929,0
05/08/2020 12:00:00 AM,West LA,VEHICLE - STOLEN,34.0467,-118.4341,0
07/16/2020 12:00:00 AM,Hollywood,INTIMATE PARTNER - SIMPLE ASSAULT,34.1039,-118.3318,0
09/17/2020 12:00:00 AM,West LA,THEFT PLAIN - PETTY ($950 & UNDER),34.0473,-118.4768,0
07/16/2020 12:00:00 AM,Rampart,VIOLATION OF RESTRAINING ORDER,34.0868,-118.2991,0
01/26/2020 12:00:00 AM,Northeast,INTIMATE PARTNER - SIMPLE ASSAULT,34.1,-118.2257,0
11/26/2020 12:00:00 AM,Hollenbeck,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0427,-118.2196,0
08/14/2020 12:00:00 AM,77th Street,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.9664,-118.3068,0
01/10/2020 12:00:00 AM,West Valley,BATTERY - SIMPLE ASSAULT,34.1652,-118.5272,0
08/17/2020 12:00:00 AM,West LA,BRANDISH WEAPON,34.0499,-118.3762,0
04/29/2020 12:00:00 AM,Hollenbeck,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0692,-118.2038,0
08/14/2020 12:00:00 AM,West Valley,THEFT PLAIN - PETTY ($950 & UNDER),34.2012,-118.5622,0
11/24/2020 12:00:00 AM,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.7333,-118.284,0
10/28/2020 12:00:00 AM,Hollywood,ROBBERY,34.1036,-118.3049,0
07/22/2020 12:00:00 AM,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,33.9736,-118.3303,0
03/04/2020 12:00:00 AM,Central,THEFT OF IDENTITY,34.0462,-118.2585,0
09/21/2020 12:00:00 AM,Harbor,VEHICLE - STOLEN,33.7566,-118.2896,0
09/09/2020 12:00:00 AM,West Valley,ROBBERY,34.1802,-118.5408,0
08/27/2020 12:00:00 AM,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER),34.0463,-118.204,0
02/02/2020 12:00:00 AM,Rampart,VEHICLE - STOLEN,34.061,-118.2775,0
08/23/2020 12:00:00 AM,77th Street,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.9661,-118.2849,0
09/20/2020 12:00:00 AM,Hollywood,THEFT PLAIN - PETTY ($950 & UNDER),34.104,-118.3755,0
09/18/2020 12:00:00 AM,Wilshire,BURGLARY,34.0429,-118.3329,0
09/09/2020 12:00:00 AM,Harbor,ILLEGAL DUMPING,33.7787,-118.2584,0
04/22/2020 12:00:00 AM,Harbor,INTIMATE PARTNER - SIMPLE ASSAULT,33.7827,-118.2673,0
10/01/2020 12:00:00 AM,Hollenbeck,CRIMINAL THREATS - NO WEAPON DISPLAYED,34.0185,-118.2137,0
01/04/2020 12:00:00 AM,Southwest,INTIMATE PARTNER - AGGRAVATED ASSAULT,34.0142,-118.3281,0
11/17/2020 12:00:00 AM,Hollywood,ROBBERY,34.1017,-118.3071,0
03/13/2020 12:00:00 AM,Hollywood,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.1016,-118.3417,0
05/02/2020 12:00:00 AM,Rampart,VIOLATION OF COURT ORDER,34.0474,-118.2701,0
09/07/2020 12:00:00 AM,77th Street,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",33.9632,-118.2827,0
01/31/2020 12:00:00 AM,Southwest,BATTERY - SIMPLE ASSAULT,34.0234,-118.3554,0
05/25/2020 12:00:00 AM,Central,INTIMATE PARTNER - AGGRAVATED ASSAULT,34.0439,-118.2479,0
02/15/2020 12:00:00 AM,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0453,-118.2499,0
10/03/2020 12:00:00 AM,Hollenbeck,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.0959,-118.1792,0
01/25/2020 12:00:00 AM,West LA,BURGLARY FROM VEHICLE,34.0519,-118.4388,0
06/08/2020 12:00:00 AM,Rampart,THEFT PLAIN - PETTY ($950 & UNDER),34.0909,-118.2893,0
01/19/2020 12:00:00 AM,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0563,-118.2374,0
03/14/2020 12:00:00 AM,Newton,"RAPE, FORCIBLE",33.9983,-118.2608,0
05/14/2020 12:00:00 AM,West LA,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0514,-118.4301,0
04/06/2020 12:00:00 AM,Newton,BURGLARY FROM VEHICLE,34.0209,-118.244,0
07/01/2020 12:00:00 AM,Van Nuys,VEHICLE - STOLEN,34.1939,-118.4487,0
09/30/2020 12:00:00 AM,77th Street,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",33.9819,-118.2871,0
05/01/2020 12:00:00 AM,Rampart,THEFT OF IDENTITY,34.0594,-118.2599,0
02/26/2020 12:00:00 AM,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0409,-118.2574,0
11/11/2020 12:00:00 AM,Rampart,INTIMATE PARTNER - SIMPLE ASSAULT,34.0707,-118.2693,0
01/26/2020 12:00:00 AM,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.9783,-118.2871,0
02/13/2020 12:00:00 AM,Southwest,BIKE - STOLEN,34.0284,-118.2866,0
01/09/2020 12:00:00 AM,77th Street,VEHICLE - STOLEN,33.9685,-118.263,0
03/20/2020 12:00:00 AM,Van Nuys,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.1794,-118.4137,0
02/28/2020 12:00:00 AM,Harbor,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.75,-118.2885,0
12/17/2020 12:00:00 AM,Wilshire,BATTERY - SIMPLE ASSAULT,34.0717,-118.3702,0
10/15/2020 12:00:00 AM,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33.9679,-118.2739,0
10/09/2020 12:00:00 AM,77th Street,CONTEMPT OF COURT,33.979,-118.2839,0
10/06/2020 12:00:00 AM,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT,34.0311,-118.3429,0
10/31/2020 12:00:00 AM,West LA,VIOLATION OF RESTRAINING ORDER,34.1087,-118.4318,0
06/14/2020 12:00:00 AM,Northeast,BURGLARY FROM VEHICLE,34.0822,-118.2496,0
07/20/2020 12:00:00 AM,Southwest,INTIMATE PARTNER - AGGRAVATED ASSAULT,34.0137,-118.3435,0
09/28/2020 12:00:00 AM,West Valley,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),34.1908,-118.5011,0
03/04/2020 12:00:00 AM,Southwest,BURGLARY,34.0211,-118.3791,0
10/10/2020 12:00:00 AM,Southwest,"BUNCO, GRAND THEFT",34.0299,-118.3151,0
06/30/2020 12:00:00 AM,Hollenbeck,VEHICLE - STOLEN,34.0719,-118.2104,0
08/28/2020 12:00:00 AM,Northeast,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.1244,-118.1795,0
11/12/2020 12:00:00 AM,Southwest,ROBBERY,34.0278,-118.3378,0
12/21/2020 12:00:00 AM,Hollenbeck,BURGLARY,34.0906,-118.1974,0
08/20/2020 12:00:00 AM,Northeast,BATTERY - SIMPLE ASSAULT,34.1109,-118.2016,0
04/26/2020 12:00:00 AM,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0452,-118.2569,0
04/14/2020 12:00:00 AM,Hollywood,BATTERY POLICE (SIMPLE),34.1017,-118.3224,0
02/17/2020 12:00:00 AM,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),34.0268,-118.2896,0
07/05/2020 12:00:00 AM,Harbor,VIOLATION OF COURT ORDER,33.7489,-118.2798,0
04/09/2020 12:00:00 AM,West LA,THEFT OF IDENTITY,34.1198,-118.4219,0
10/16/2020 12:00:00 AM,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.078,-118.2181,0
02/17/2020 12:00:00 AM,West LA,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0338,-118.4417,0
06/19/2020 12:00:00 AM,Northeast,BURGLARY,34.1063,-118.1995,0
09/11/2020 12:00:00 AM,Southwest,FAILURE TO YIELD,34.0008,-118.359,0
11/29/2020 12:00:00 AM,Rampart,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.0591,-118.2542,0
05/02/2020 12:00:00 AM,77th Street,"BURGLARY FROM VEHICLE, ATTEMPTED",33.9964,-118.3101,0
05/29/2020 12:00:00 AM,Central,THEFT PLAIN - PETTY ($950 & UNDER),34.0499,-118.2614,0
06/10/2020 12:00:00 AM,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0481,-118.2106,0
12/05/2020 12:00:00 AM,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.06,-118.42,0
01/13/2020 12:00:00 AM,Southwest,VANDALISM - MISDEAMEANOR ($399 OR UNDER),34.0327,-118.3078,0
02/27/2020 12:00:00 AM,Newton,INTIMATE PARTNER - SIMPLE ASSAULT,34.0297,-118.2367,0
09/02/2020 12:00:00 AM,West Valley,BATTERY POLICE (SIMPLE),34.2048,-118.54,0
01/04/2020 12:00:00 AM,Northeast,BURGLARY,34.1053,-118.2785,0
11/20/2020 12:00:00 AM,Hollywood,BRANDISH WEAPON,34.1032,-118.3348,0
09/22/2020 12:00:00 AM,Wilshire,VEHICLE - STOLEN,34.0761,-118.37,0
06/02/2020 12:00:00 AM,West LA,BURGLARY,34.0328,-118.4366,0
08/18/2020 12:00:00 AM,Southwest,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",34.0322,-118.3002,0
12/02/2020 12:00:00 AM,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",34.0986,-118.388,0
04/12/2020 12:00:00 AM,Hollenbeck,VEHICLE - STOLEN,34.0512,-118.2093,0
08/17/2020 12:00:00 AM,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.0557,-118.3928,0
01/31/2020 12:00:00 AM,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",34.0442,-118.2439,0
09/09/2020 12:00:00 AM,Central,BIKE - STOLEN,34.0429,-118.2462,0
08/18/2020 12:00:00 AM,Wilshire,VEHICLE - STOLEN,34.0342,-118.3609,0
02/08/2020 12:00:00 AM,Southwest,INTIMATE PARTNER - SIMPLE ASSAULT,34.0326,-118.3296,0
06/06/2020 12:00:00 AM,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),34.0175,-118.346,0
05/20/2020 12:00:00 AM,Van Nuys,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),34.1831,-118.4225,0
